t_sec, t_nanosec, x, y, orientation_x, orientation_y, orientation_z, orientation_w, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, -52.3554, -79.8737, -0.000101894, 0.000225531, 0.875663, -0.482923, 90.0000, 0, 0, -0.000423063, -0, -0
0, 0, -52.7165, -80.4444, -9.59411e-05, 0.000223396, 0.875638, -0.482969, 90.0000, 0, 0, -0.000415471, -0, -0
0, 0, -53.2001, -81.2092, -8.7969e-05, 0.000216461, 0.875607, -0.483024, 90.0000, 0, 0, -0.00071748, -0, -0
0, 0, -53.5645, -81.7858, -8.28244e-05, 0.000205329, 0.875585, -0.483063, 90.0000, 0, 0, -0.000643224, -0, -0
0, 0, -53.9303, -82.3648, -7.8015e-05, 0.000194703, 0.875564, -0.483102, 90.0000, 0, 0, -0.000607571, -0, -0
0, 0, -54.4204, -83.1409, -7.19316e-05, 0.000181589, 0.875537, -0.483152, 90.0000, 0, 0, -0.000561339, -0, -0
0, 0, -54.7896, -83.7259, -6.76829e-05, 0.000172557, 0.875516, -0.483189, 90.0000, 0, 0, -0.00053888, -0, -0
0, 0, -55.1604, -84.3134, -6.37379e-05, 0.000164243, 0.875495, -0.483227, 90.0000, 0, 0, -0.00048216, -0, -0
0, 0, -55.6571, -85.1009, -5.90067e-05, 0.000154295, 0.875467, -0.483278, 90.0000, 0, 0, -0.000414337, -0, -0
0, 0, -56.0314, -85.6945, -5.58794e-05, 0.000147465, 0.875445, -0.483317, 90.0000, 0, 0, -0.000387103, -0, -0
0, 0, -56.4072, -86.2907, -6.08433e-05, 0.000155314, 0.875411, -0.48338, 90.0000, 0, 0, 0.00234349, -0, -0
0, 0, -56.9084, -87.0911, -0.000193117, 0.000389071, 0.87484, -0.484412, 90.0000, 0, 0, 0.0175591, 0.0626005, -0
0, 0, -57.2823, -87.6967, -0.000303788, 0.000580545, 0.873613, -0.48662, 90.0000, 0, 0, 0.00686189, 0.0626005, -0
0, 0, -57.7818, -88.5093, -0.000288891, 0.000555189, 0.871853, -0.489768, 90.0000, 0, 0, -0.00349889, 0.0170072, -0
